epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
1,0.9949397299422726,0.6902002861230329,0.41652245704012114,0.3827608817287544,0.7687523957088251,0.7523364485981309,0.5416389617988647,0.517328979701351,0.0001,41.57484359998489
2,0.7211846259018894,0.7657367668097281,0.5768245244344079,0.53938446135627,0.669459774672428,0.7837116154873164,0.5993009812306732,0.5700309020194367,0.0001,35.98930409998866
3,0.62355085273669,0.7991416309012875,0.6324988193520199,0.5962377360913639,0.6226206820542727,0.8030707610146862,0.6354390327708801,0.6227311682029818,0.0001,36.11834250000538
4,0.5657300973825359,0.817238912732475,0.6745896698143015,0.6428158694196872,0.5871048702576132,0.8137516688918558,0.6642100467371216,0.6432042490809071,0.0001,36.4668890000321
5,0.5079814376663923,0.8321888412017168,0.7127559914797624,0.6816586539074255,0.6129747343477165,0.8064085447263017,0.6476820560580059,0.6594726395284644,0.0001,36.06115379999392
6,0.47016888966887804,0.8399141630901288,0.7142356518701427,0.6880342681297917,0.5595842891127786,0.8190921228304406,0.682784217166677,0.6784516270505749,0.0001,37.277526499994565
7,0.4291677049301213,0.8542203147353362,0.7478580975512118,0.7218363662171113,0.5504571839629887,0.8264352469959947,0.6778097242335797,0.6698967549907465,0.0001,36.053019499988295
8,0.3922908854416341,0.8661659513590844,0.7651221592587804,0.7428808418770881,0.5569109008691021,0.8240987983978638,0.6700330384361521,0.6532145330424063,0.0001,36.06774970004335
9,0.3682815933091105,0.8723175965665236,0.7773894780312709,0.7558568659121851,0.5787478110023111,0.812082777036048,0.676203436102698,0.6621539440543748,0.0001,35.98451799998293
10,0.32678178082378806,0.8894849785407726,0.8102168201052548,0.794133917526509,0.5566976958505302,0.8230974632843792,0.6773565900544583,0.6697178035431898,0.0001,36.20455460000085
11,0.2959443777160071,0.8953505007153075,0.8264466351617547,0.8073378415170364,0.5622883092895529,0.8287716955941254,0.6908409119592652,0.6731006942605156,0.0001,36.18758979998529
12,0.2758417327431309,0.90379113018598,0.8412658581487281,0.8224121504393609,0.6020207374850325,0.8200934579439252,0.6893246230967919,0.6782440458424354,0.0001,36.22711450001225
13,0.24772739581369366,0.9125894134477825,0.8520820532697023,0.838151058734434,0.5921003894907769,0.8154205607476636,0.6724069026886322,0.6754412600972514,0.0001,36.12504860002082
14,0.22444091549673476,0.921244635193133,0.8729949401820685,0.8588901612818266,0.5949395134229367,0.8227636849132176,0.673449322092828,0.6639701094165602,0.0001,35.775038999971
15,0.20887648741233672,0.9255364806866953,0.8827198345590969,0.8704887995751465,0.5681120709519838,0.832109479305741,0.6905803285465891,0.6842949820023226,0.0001,35.90581620001467
16,0.18107355442510994,0.9375536480686695,0.905413870570314,0.8973555115736783,0.5950490463878189,0.8391188251001335,0.7145368537506078,0.7001518555596249,0.0001,35.90518360002898
17,0.1747353976802935,0.9361230329041488,0.8948176714543252,0.8845792216622416,0.6787528448174888,0.8184245660881175,0.6669451116671414,0.6504135177571102,0.0001,35.836509399989154
18,0.14689260324908257,0.9496423462088698,0.9170806171159941,0.9079770552292189,0.6124008962404585,0.8344459279038718,0.6847573210627284,0.6783274325610394,0.0001,35.77821630000835
19,0.14422844303012405,0.9495708154506438,0.9191514544371508,0.9115131042261049,0.6138313940672754,0.8277703604806409,0.6754269504963691,0.6580146148908915,0.0001,36.09233699995093
20,0.13403178868716709,0.9536480686695279,0.9315843165362891,0.9235247899059543,0.6637018388995182,0.8361148197596796,0.6947629514939947,0.6806771936734187,0.0001,35.977827800030354
21,0.1230238371780502,0.9569384835479257,0.932864554479803,0.9264392577829782,0.6967770459058288,0.8331108144192256,0.6836456654442168,0.6647302284325199,0.0001,35.90645890001906
22,0.12410764115861216,0.9559370529327611,0.9343102939824391,0.9278233345961847,0.7294194350175769,0.8301068090787717,0.6833519653359913,0.6546210295780558,0.0001,35.88871649996145
23,0.09458749619164691,0.9688125894134478,0.9524043964230827,0.947094460202753,0.7270173993066092,0.8367823765020027,0.6966231866010345,0.6821918069791045,0.0001,35.85145790001843
24,0.10941272867425146,0.9632331902718169,0.9446802161295319,0.939707855124634,0.6745465440011629,0.8311081441922563,0.6943304214182748,0.6786883834833018,0.0001,35.901803600019775
