epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
1,1.3736957238467467,0.4600143061516452,0.3154346891448704,0.39357542319844563,0.8852601080774783,0.6401869158878505,0.4446974727063426,0.5304186338974854,0.0001,48.305929100024514
2,0.8208373984127427,0.6077968526466381,0.46826684798221124,0.5726365954494761,0.6949165947287678,0.6548731642189586,0.5230912047636067,0.623694541673759,0.0001,46.893201800005045
3,0.6552786887459489,0.6522174535050071,0.5231427965815779,0.6300517222294085,0.586360285732552,0.6805740987983978,0.5633754249281445,0.6640962094935497,0.0001,47.268090300029144
4,0.570313047450329,0.6796137339055794,0.5578742461524464,0.6648496947853788,0.5612677026176962,0.6825767690253671,0.5719188187603572,0.6871528733044293,0.0001,47.108137400005944
5,0.49863354061465065,0.7129470672389128,0.6056373445438177,0.7040747825770262,0.5457077823350522,0.7119492656875834,0.5879856458970826,0.6857992734966184,0.0001,46.99603560002288
6,0.45209207500681514,0.7194563662374821,0.6128915070304775,0.7144359070516971,0.5302651696434326,0.7172897196261683,0.5871164175238445,0.68880093199475,0.0001,47.30910310003674
7,0.4031480919223316,0.7495708154506437,0.6460155779342959,0.7460313254693678,0.504101527747866,0.725634178905207,0.6176307220991878,0.7020325514685091,0.0001,48.14942289999453
8,0.36353358394001345,0.7591559370529327,0.6635788010779918,0.7597486553191604,0.5216713416401312,0.777369826435247,0.6214436002975627,0.6838515453001843,0.0001,47.61075400002301
9,0.33359142202505565,0.771173104434907,0.6780181382653355,0.770807725422939,0.4971270106026582,0.7433244325767691,0.64340261892271,0.704819059501628,0.0001,47.436786699981894
10,0.28111138892958265,0.788483547925608,0.7103760725963495,0.7974260744484738,0.5158725882841844,0.7770360480640854,0.6594394319074133,0.6947278539612949,0.0001,47.094801100029144
11,0.26296858630211056,0.7982117310443491,0.7233229462948101,0.8097668465674269,0.4972705126644295,0.7583444592790387,0.6334419341702417,0.6986799288596878,0.0001,47.078628999996
12,0.2411778744688532,0.813590844062947,0.7427566421844208,0.8302839197964255,0.512218991093069,0.7850467289719626,0.6561403946565578,0.7033582635908088,0.0001,47.175069299992174
13,0.23574983195344437,0.8150214592274678,0.749605253752426,0.8326854912355856,0.4947029413861808,0.7797062750333779,0.6650993458964697,0.7078605331304751,0.0001,46.94708809995791
14,0.2050921217310582,0.8367668097281831,0.778603229838036,0.8482451126710719,0.5212364990179624,0.7683578104138852,0.6419014014048111,0.6945919270666866,0.0001,46.92720310000004
15,0.18893172017196047,0.8413447782546495,0.7868472342876967,0.8623803635733052,0.5655163290185509,0.7893858477970628,0.6533175863376056,0.6896048469923081,0.0001,47.22501439996995
16,0.18718086366830808,0.8444921316165951,0.7904569586831639,0.8559035741054674,0.5513073005010989,0.8000667556742324,0.6776869240394557,0.7167575766350991,0.0001,47.316474799998105
17,0.1618831220358738,0.8470672389127325,0.7958849168162486,0.8654159279838874,0.53523920331205,0.8070761014686249,0.6762048863296518,0.7028895603350969,0.0001,46.670904300000984
18,0.15806961245461765,0.8534334763948498,0.8094411354639387,0.8754591710058142,0.5652556033414579,0.8114152202937249,0.6855515918886529,0.7104235123434651,0.0001,46.9464733999921
19,0.14737455165799765,0.8660228898426323,0.8234108634138031,0.8829451136646984,0.576911049707232,0.7887182910547397,0.669207891182268,0.7063467919527047,0.0001,47.82176459999755
