epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
1,1.2053667699148045,0.6433476394849785,0.2901058046632657,0.28175646587141295,0.8158545671540681,0.7449933244325768,0.43189713319927586,0.41767745843502996,0.0001,51.321553500001755
2,0.7988623862102819,0.7483547925608012,0.4944799321389659,0.45991901152264586,0.6826652842306487,0.7813751668891856,0.5759190516690558,0.561025791748382,0.0001,50.8997930000005
3,0.6900550205052667,0.7775393419170243,0.5741908586494892,0.54114847728035,0.6232107779053406,0.7977303070761015,0.6353735771731255,0.6154894207848134,0.0001,50.43685750000077
4,0.599839393673025,0.8035050071530758,0.6397592327557869,0.6096381234277578,0.5893350467981102,0.815086782376502,0.643826669469391,0.6188863818247857,0.0001,50.46434930000032
5,0.5476278213898682,0.81931330472103,0.6677356215167304,0.638147846606897,0.5399874274498312,0.8271028037383178,0.6871441262515363,0.6699739338601302,0.0001,50.07445899999948
6,0.4926489367079155,0.8358369098712446,0.7027566406712769,0.6802490334390732,0.5201004125247491,0.8281041388518025,0.6892512940826742,0.6778808453246171,0.0001,54.291051100000914
7,0.45853900900043987,0.8431330472103005,0.7235731067518866,0.7025769568970349,0.5073916256348185,0.8361148197596796,0.6992504078995229,0.6782335323101268,0.0001,58.41325810000126
8,0.4247151118917697,0.8563662374821173,0.7433322485864156,0.7196326318182091,0.5182122491867106,0.8344459279038718,0.7001304562144973,0.6866887695756999,0.0001,57.503020500000275
9,0.3852903540724507,0.8696709585121603,0.7669800089525944,0.7448399859665171,0.4971148506184923,0.8434579439252337,0.7062186352296836,0.6912274346028212,0.0001,56.27864839999893
10,0.3613614493216227,0.8754649499284692,0.7748126980227256,0.7558679057747147,0.5130729851560376,0.8431241655540721,0.6959187366747758,0.6857403271837362,0.0001,49.82151529999828
11,0.3323410068629296,0.8866237482117311,0.8041912568113695,0.786148530220632,0.5054914553429638,0.8441255006675568,0.7064859664272589,0.6891066892174221,0.0001,49.77090649999809
12,0.3071409348382459,0.8945636623748212,0.8143207103822521,0.7991943959827386,0.5063381837668501,0.842456608811749,0.6967424189684369,0.6800587440590612,0.0001,50.47506820000126
13,0.27771234722949234,0.9028612303290415,0.8335095987787332,0.8211681782197319,0.5158879559969551,0.8434579439252337,0.7056471203621011,0.6889621284156093,0.0001,51.00981180000235
14,0.2602788986736783,0.907796852646638,0.845385750192213,0.8328937630146891,0.5199635707249788,0.8434579439252337,0.7062993617680234,0.6938487348402056,0.0001,50.24659350000002
15,0.24417260799114626,0.9123032904148783,0.8535328467374169,0.842698695882481,0.5465493749712752,0.8434579439252337,0.7174487831338023,0.7004951866474208,0.0001,51.02813040000183
16,0.22215480737079024,0.9198140200286123,0.8615216435093385,0.8509194941838851,0.5378457792451449,0.8508010680907877,0.7270219856662975,0.7224817810018743,0.0001,50.55262290000246
17,0.1989142052775971,0.9294706723891273,0.886724590152567,0.8792815121372913,0.5864110990901178,0.8534712950600801,0.7161076971312709,0.6951046948905512,0.0001,49.600677200000064
18,0.18928178579084182,0.9317596566523605,0.887456021595769,0.8821329664556367,0.5658138349393659,0.8541388518024032,0.7234675611648456,0.7073976042592909,0.0001,50.344041399999696
19,0.17443600468156334,0.9366952789699571,0.896389262224636,0.8895946420269779,0.5757853740923236,0.8467957276368492,0.7205833444051261,0.706854273289533,0.0001,51.002581500000815
20,0.15650013298094698,0.9444206008583691,0.9060493658956376,0.8988056645187688,0.5965429397625662,0.8518024032042724,0.7142620305785051,0.6982130439317601,0.0001,51.139095700000325
21,0.14699975820058406,0.9472818311874106,0.914698695366431,0.9089867962513521,0.6118713172478415,0.8434579439252337,0.706077889682824,0.6978971268217959,0.0001,49.46172680000018
22,0.1341282515097756,0.9535765379113018,0.9250776966523425,0.9202868585814038,0.6419272709274801,0.842456608811749,0.7083753048279915,0.6989575706772406,0.0001,48.94773229999919
23,0.12808585867434955,0.9547925608011445,0.9315372924133394,0.9276729738850932,0.624712022983821,0.8464619492656876,0.7196524433672061,0.7124061584323095,0.0001,49.80634170000121
24,0.12242757167256782,0.9572961373390558,0.9273088008310909,0.9242558100518976,0.685277274955258,0.8411214953271028,0.6971633737855322,0.678481588713047,0.0001,49.94360600000073
