epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
1,1.3336402261035467,0.4919170243204578,0.3229892165296108,0.39497793885194277,0.8685376888441944,0.6121495327102804,0.45829746321861015,0.5697886858964963,0.0001,47.5243921999936
2,0.8226943454602587,0.6063662374821173,0.4659577499698262,0.5673028138310817,0.7147548706413748,0.6481975967957276,0.5214278745032255,0.6140577258575612,0.0001,47.10831350000808
3,0.6722735407014773,0.6484263233190272,0.5247652811018332,0.6291221806642289,0.6433801200584035,0.6298397863818425,0.5152363744872098,0.633959976343456,0.0001,48.147497199999634
4,0.5509809410367401,0.6869098712446352,0.5774295241512362,0.6789658016193859,0.5750063763600644,0.7022696929238985,0.5953515293524293,0.6765777118859465,0.0001,47.311022000038065
5,0.49059868778111426,0.705793991416309,0.594326759227971,0.6955188460190164,0.5237175689759019,0.732977303070761,0.6077153144136309,0.6991265674758909,0.0001,46.590041399991605
6,0.43522842062559935,0.728755364806867,0.6280628346536948,0.7250337424345364,0.5288822779429452,0.7166221628838452,0.5736946136074317,0.6799091321629129,0.0001,46.78012580005452
7,0.3812984376506232,0.7458512160228898,0.6482028058278637,0.746897471265633,0.5279747021293767,0.7506675567423231,0.6244329641019198,0.6901577059153251,0.0001,46.704748500022106
8,0.33872413235331467,0.7630901287553649,0.6705038843603707,0.7732034380574802,0.4900351122956728,0.7516688918558078,0.6300487763025727,0.7092780455586077,0.0001,46.793734700011555
9,0.32693325567654785,0.7758226037195994,0.6863022826061208,0.7807459771490182,0.532538750063434,0.7690253671562083,0.6411858259270716,0.707721773698212,0.0001,46.42072240001289
10,0.3038688143819187,0.7783261802575108,0.6926671502830781,0.7841093098911359,0.5238614887675551,0.7930574098798397,0.6672908991407366,0.7087634398477559,0.0001,46.6975479000248
11,0.2753662176739334,0.7947782546494992,0.7204562735594339,0.8113225376308514,0.5223846901680662,0.7757009345794392,0.6433073603248046,0.698840080493548,0.0001,46.86945440003183
12,0.22847929018121932,0.8226752503576538,0.7587836489386578,0.8328317048070498,0.496383111212696,0.7930574098798397,0.6682327704637667,0.7130698015032176,0.0001,56.43397620000178
13,0.1922472405352647,0.8371244635193134,0.780871632389998,0.8518806048043568,0.5879902119073117,0.7853805073431241,0.6715381660327121,0.7227074843500906,0.0001,50.31313829999999
14,0.17297472503563877,0.8465665236051502,0.7994750300972967,0.863608761267663,0.5599300032941618,0.7566755674232309,0.6549044561709949,0.7165021306751003,0.0001,49.07370770000125
15,0.148164372740897,0.8600858369098713,0.8241040002143262,0.8834490478795093,0.603315132780769,0.7867156208277704,0.6565049736421815,0.7072816282542039,0.0001,48.8248190000013
16,0.13632803236977736,0.8662374821173104,0.8293098864639358,0.8865820246114321,0.6094587984008687,0.8094125500667557,0.6791831246330223,0.7084191321476555,0.0001,48.01694679999855
17,0.11792587209093212,0.8814735336194564,0.8487691178655119,0.8946563784194766,0.6108583867231581,0.8187583444592791,0.6883340944130966,0.7076092234282437,0.0001,47.86852379999982
18,0.10605346234954989,0.890414878397711,0.8593731715453926,0.9068662763838823,0.6539239536458564,0.8194259012016022,0.7039852510153776,0.7083642286513901,0.0001,48.131560400001035
19,0.08544685359889687,0.9027896995708155,0.8872446758229989,0.9268059181293289,0.6341719172586586,0.7927236315086782,0.6765221554446083,0.7075970220492639,0.0001,47.98874369999976
20,0.08771327337801713,0.9020743919885551,0.8796316098959994,0.9220882280118504,0.687236701534969,0.8174232309746329,0.694935994027024,0.706167799890916,0.0001,48.13662739999927
21,0.09516610419097889,0.9005007153075822,0.8734829180002522,0.917064396548084,0.6488159838044277,0.8184245660881175,0.7020324675209264,0.7080650175037845,0.0001,47.9107342999996
22,0.09244606052025706,0.9030758226037195,0.8730505418098425,0.9220402538889164,0.6703410373829076,0.8014018691588785,0.6713707853676766,0.6838767328440029,0.0001,48.2261408000013
23,0.16818535521050892,0.8540772532188842,0.7946985018710521,0.8665692058715891,0.5763369238225418,0.8084112149532711,0.6872499309827615,0.7279229863260617,0.0001,48.00110450000284
24,0.12266683827483432,0.8861945636623748,0.8468789626406433,0.9012646769727661,0.6033011092362958,0.8127503337783711,0.6977468692252141,0.732055437317189,0.0001,47.95164900000236
25,0.11466085536882431,0.8839055793991416,0.8420175082753079,0.9020337639653709,0.6066750318647545,0.8184245660881175,0.6925753695492762,0.7231306477698959,0.0001,48.22462910000104
26,0.11440175357614464,0.8891273247496424,0.8436652981252853,0.9074743068953793,0.6180762070441278,0.8147530040053405,0.693812866568014,0.7267324467552273,0.0001,48.3823532000024
