epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
1,1.527036867291801,0.4891988555078684,0.2984686422671869,0.36315189890903987,1.0633567683050567,0.6695594125500668,0.45013593595164575,0.5210983348042847,0.0001,46.653440399997635
2,0.9369846399932119,0.6568669527896995,0.4891451344979925,0.5646637816751966,0.7592440797426354,0.736648865153538,0.5862029958512499,0.620397222488921,0.0001,45.7562367999999
3,0.7518968759517642,0.6773962804005722,0.5364061448705976,0.6152706568866737,0.6585971485470261,0.7273030707610146,0.596124798460702,0.6547324845078184,0.0001,45.710156400000415
4,0.6333918953146546,0.7009298998569384,0.5665981760656131,0.6478649912798847,0.5840306046887616,0.7263017356475301,0.6097078752641204,0.6774825750489716,0.0001,46.76140139999916
5,0.5515587419740461,0.7310443490701002,0.6155019472938826,0.687602554748607,0.5385185242176692,0.7323097463284379,0.624981317618282,0.6907351170761854,0.0001,47.804729399998905
6,0.49875532361400315,0.7412017167381975,0.6316792808297246,0.7108182059989044,0.5377523899874159,0.7489986648865153,0.6369204154757117,0.6929435280930579,0.0001,47.44066129999919
7,0.44986829751721435,0.7572961373390558,0.6559476223604542,0.7330588659029543,0.5379575865768463,0.763351134846462,0.6354189942133962,0.6981164223731721,0.0001,47.52582600000096
8,0.4004014161011692,0.772889842632332,0.6730518833209335,0.749405332910829,0.5044783568668747,0.774365821094793,0.6551112123912571,0.7068788660525348,0.0001,46.85308430000077
9,0.3847883710448493,0.7791130185979971,0.6759285608958443,0.7544280137011828,0.5189391638392281,0.7763684913217623,0.6575662816402619,0.7156068843607201,0.0001,47.01912580000135
10,0.34567796801975015,0.7944206008583691,0.7035047427987569,0.773370013130854,0.4897083891965996,0.790720961281709,0.6629255233781146,0.7183718982217414,0.0001,47.07317160000093
11,0.3100940100283752,0.8069384835479256,0.7297930613147411,0.8016551799655319,0.4946651426908648,0.7917222963951935,0.6823024048680605,0.7263872806911199,0.0001,46.862036599999556
12,0.29474168233093784,0.8082260371959943,0.7326527460403961,0.8068867616803738,0.5041000547014346,0.7823765020026703,0.6592713268454727,0.7083884706188632,0.0001,46.972663500000635
13,0.27107977960072194,0.8231759656652361,0.7529391020901898,0.8176190095253113,0.5156685420683771,0.7913885180240321,0.655471603693434,0.7007230002116014,0.0001,47.01717799999824
14,0.24531976272790387,0.8349070100143061,0.7713442528780354,0.8325222123619165,0.49600507157826135,0.7827102803738317,0.6726048351181872,0.7131571370890212,0.0001,47.04399629999898
15,0.22553107930781674,0.8361945636623748,0.7761032776797087,0.8391152117280086,0.5229134867402995,0.8000667556742324,0.6779959256582345,0.71217464759314,0.0001,47.0334600999995
16,0.20935445199580663,0.8459227467811159,0.7930419520811519,0.8488837079522038,0.5005951670405066,0.8137516688918558,0.7012069379101228,0.733744528907815,0.0001,47.24257049999869
17,0.19993815121050384,0.8489270386266095,0.794372957704299,0.8518944368102193,0.4803915744789134,0.8054072096128171,0.6897697683198144,0.7159283148149648,0.0001,46.655527700000675
18,0.18070648926948443,0.8559370529327611,0.8087570973867476,0.8655108072555296,0.5390643659277815,0.8020694259012016,0.6859664215287292,0.7202185422875048,0.0001,46.769220700000005
19,0.18338839959177336,0.861516452074392,0.810506896284982,0.8630859918335493,0.5363826741761614,0.8170894526034713,0.6914610494071539,0.7121576759456425,0.0001,47.154502299999876
20,0.15882491020003442,0.8687410586552218,0.8241214678259535,0.8774146116896803,0.5377388844821099,0.8170894526034713,0.6935926764173089,0.7180505680048257,0.0001,47.03126969999721
21,0.151238270451412,0.8737482117310443,0.8310322124883901,0.8807763012361884,0.5797182470361126,0.8240987983978638,0.6979159780481771,0.7173661783905155,0.0001,47.67032029999973
22,0.12851052376546915,0.8847639484978541,0.847586759345284,0.893652818377538,0.5850169019442852,0.8207610146862483,0.7021647752877106,0.7175145451702253,0.0001,47.20750410000255
23,0.13754605679254506,0.8824034334763948,0.8439048066912326,0.887969154050093,0.5665241444063123,0.821762349799733,0.7045588032251576,0.7199564532280124,0.0001,45.9324646999994
24,0.1182526933362385,0.8950643776824034,0.8651444125885037,0.9045633101371758,0.5517770992181648,0.8160881174899867,0.6949541908862255,0.7173972972983887,0.0001,48.213094799997634
25,0.11370514119217154,0.9006437768240343,0.8668711663491342,0.9073954143585938,0.6029663902417681,0.8037383177570093,0.6849956484168146,0.7133525356061693,0.0001,46.73578040000211
26,0.12076329990304761,0.8927753934191702,0.8503676884338187,0.8980024529290721,0.5784170608892938,0.8097463284379173,0.6771842760164288,0.7161695515831988,0.0001,47.023507800000516
27,0.10479692713556031,0.9010014306151645,0.8699083167861721,0.9118748080174778,0.5817984950160471,0.8261014686248331,0.7169977980422887,0.733624173044006,0.0001,47.193732899999304
28,0.10786491344564292,0.9037195994277539,0.8728004546342508,0.9115277404392109,0.5899928453787465,0.8177570093457944,0.7091431127583713,0.7396390272103983,0.0001,46.79004200000054
29,0.09496096100375717,0.9052217453505007,0.8779351173892699,0.9166890232576964,0.6003514288343956,0.8177570093457944,0.6983313132616931,0.727036660632019,0.0001,46.03915970000162
30,0.09643529817803052,0.9128040057224607,0.8831002097860944,0.9185370837541544,0.5958236016044629,0.8220961281708945,0.7054451020876341,0.7144509822432751,0.0001,45.59649680000075
31,0.07828857322278111,0.9239628040057225,0.9035653160771915,0.935580913684467,0.6046949453124695,0.8147530040053405,0.689456990105803,0.715160428109234,0.0001,45.969486800000595
32,0.0727409722680527,0.9207439198855508,0.907925961818233,0.9368509231417844,0.6152699687213541,0.8147530040053405,0.7015487339840676,0.72284919338713,0.0001,45.7293654999994
33,0.07325292793295755,0.9228183118741059,0.9042999501164398,0.9351593036304253,0.6315952184521786,0.8344459279038718,0.713293302794557,0.7295094865760344,0.0001,45.525784899997234
34,0.07695633030585806,0.9227467811158798,0.9009273824761223,0.9342965998312466,0.6528059575204378,0.8264352469959947,0.6966482758424296,0.7213463464004698,0.0001,45.53784040000028
35,0.07045993539418104,0.930758226037196,0.9128916611439363,0.9415242729462984,0.6022450664094358,0.8314419225634179,0.7187789002365204,0.7347687147083715,0.0001,45.97126150000258
36,0.07215906221083818,0.9289699570815451,0.9056930961143919,0.9371458943645568,0.6037375912547748,0.821762349799733,0.7084445122666981,0.7309292177402514,0.0001,45.532890399997996
37,0.07386633597090521,0.9281115879828327,0.9093095286850268,0.937681866339145,0.6435523742986458,0.8391188251001335,0.714759596591405,0.7106995923866138,0.0001,45.653195300001244
38,0.05806417944541305,0.9369814020028613,0.9198333541702332,0.9472748353124874,0.6259147361497853,0.8281041388518025,0.7116120651240085,0.7235150588363827,0.0001,45.683376599998155
39,0.05107100595412336,0.9449213161659513,0.9331499785594125,0.9577861707629562,0.6506716189620014,0.8374499332443258,0.7237565125387332,0.7238058297753964,0.0001,45.57163130000117
40,0.08488222088595487,0.9220314735336195,0.8940803531348857,0.9327798324754658,0.6492675199050292,0.8334445927903872,0.7082197155169164,0.7337064077224364,0.0001,45.57541119999951
41,0.05375350864873253,0.9414878397711016,0.9240024874762863,0.9510861717955282,0.648692385496221,0.8377837116154874,0.717250976385849,0.7218560937480657,0.0001,45.904704700002185
42,0.05045731610569234,0.9432761087267525,0.9257364276000374,0.9532868112265876,0.6690602678163984,0.8401201602136181,0.7301060531361832,0.7419315742615988,0.0001,45.62814090000029
43,0.052708721885694795,0.944134477825465,0.9281725092251936,0.9551437850938878,0.714148297130027,0.82543391188251,0.7018500171061198,0.720289202786581,0.0001,45.72787460000109
44,0.04825910193171453,0.9504291845493562,0.9403682577313842,0.9592385140389723,0.6866205374452874,0.8347797062750334,0.716358020419439,0.730512779368075,0.0001,45.55790920000072
45,0.05152448647587596,0.9472818311874106,0.9319967629790068,0.9544719298711275,0.6660077302693047,0.8177570093457944,0.7001853990406258,0.7158984903664996,0.0001,45.736746599999606
46,0.049960240580738446,0.9509298998569384,0.9331495795190348,0.9583773002084081,0.6617691219250892,0.8301068090787717,0.7126240137220937,0.7315268204934554,0.0001,45.89861759999985
47,0.0507446053036847,0.9514306151645208,0.9343978842657181,0.9571431439156775,0.646410560158289,0.8174232309746329,0.6969305569898357,0.7233752246231684,0.0001,45.793292199999996
48,0.04437316984167384,0.9527896995708155,0.9390505261630643,0.9598062092669148,0.6530601220710255,0.8307743658210948,0.7194970820800907,0.7308800684228282,0.0001,45.404778799998894
49,0.049016187456736235,0.9510014306151645,0.9337129218428912,0.9593751821412554,0.6603147585258305,0.8341121495327103,0.7123689342588402,0.7214747694924498,0.0001,45.99146169999949
50,0.040068085350693124,0.953862660944206,0.9422495900610101,0.9629272377704355,0.6814103303589076,0.8227636849132176,0.7123045837987311,0.7259900701023309,0.0001,45.51122680000117
