epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
1,1.4066282713362075,0.6273962804005723,0.2588140630361179,0.2762876661389273,0.9229594500902021,0.719626168224299,0.336137363242715,0.3410428582471319,0.0001,46.61816640000325
2,0.9091841629475824,0.7275393419170243,0.36876829763607905,0.3681416698804369,0.7579558673146888,0.7680240320427236,0.4484643868108553,0.4373910651604311,0.0001,45.22490860003745
3,0.7835457212594105,0.7587267525035766,0.4550475216525232,0.4356042448047995,0.6822544042672589,0.7873831775700935,0.5159254355156851,0.49860056161602434,0.0001,45.32462240004679
4,0.6859880818488431,0.7860515021459228,0.5524326187830141,0.5212285940738796,0.5985567473840013,0.8127503337783711,0.6230408469805,0.6209332128550814,0.0001,46.512474499992095
5,0.6102858865806814,0.8108726752503577,0.6189159546726752,0.5928374096698853,0.5641316042563944,0.8247663551401869,0.6472183848081606,0.6441371980406845,0.0001,45.352018799982034
6,0.5537202298385391,0.8237482117310444,0.6467368424902346,0.6194972553557029,0.5554461827742878,0.8301068090787717,0.6691543003076431,0.6600973880601892,0.0001,45.41346089995932
7,0.5125831819655046,0.8358369098712446,0.6783285207057692,0.6524636697137366,0.5356465841883492,0.8311081441922563,0.676371527818997,0.6593803914237008,0.0001,45.39591289998498
8,0.4707949058692343,0.8464234620886981,0.7050667757626824,0.6788423205428057,0.5136040880460446,0.8404539385847797,0.6915305674217076,0.6831857902695777,0.0001,45.52647740003886
9,0.4405778303934269,0.8550071530758226,0.7278357768879594,0.7037854348634558,0.484553121119857,0.8397863818424566,0.7128474296358566,0.6973009970146863,0.0001,45.74761910003144
10,0.4063295073093092,0.867310443490701,0.7538513867720971,0.7301069513380122,0.48550006460761513,0.8401201602136181,0.7001834132964669,0.6867301505199676,0.0001,45.491919499996584
11,0.37946705129184094,0.8773247496423462,0.7612447963655838,0.7408749573087667,0.4990318208256455,0.8467957276368492,0.720513496966695,0.7093530788210131,0.0001,45.49588980001863
12,0.3601262267140701,0.8801859799713877,0.7778244981400687,0.7596086954516507,0.4878025333458018,0.842456608811749,0.7219595504603138,0.7159755910198489,0.0001,45.11471840000013
13,0.3333798123957944,0.8907010014306151,0.7967345935958902,0.776442016102921,0.4870492246185985,0.8481308411214953,0.7252880725757468,0.712061510669272,0.0001,45.06923550000647
14,0.3085607151275711,0.896065808297568,0.8045868080716015,0.7872136247632221,0.49228242322185806,0.8494659546061415,0.7324766010860007,0.7139143902807396,0.0001,45.120506300008856
15,0.288729869509289,0.903934191702432,0.8202253887405165,0.8038471402255233,0.48986304411105064,0.8511348464619493,0.7303281326726231,0.7096336444123773,0.0001,45.15881229995284
16,0.26666529018309326,0.9093705293276109,0.8312940413569456,0.8142798455272277,0.48400026185808576,0.8578104138851802,0.7279048898006001,0.7139347535635636,0.0001,44.96760959998937
17,0.24722136929737823,0.9165951359084407,0.8497934476411202,0.8332544044744074,0.5056432034367713,0.8541388518024032,0.724868176255971,0.7118665299285075,0.0001,45.0934843000141
18,0.23156596868164378,0.9231759656652361,0.8568289099490668,0.8438202829090242,0.5114850861048985,0.8521361815754339,0.7310399670612693,0.708090000943613,0.0001,45.39053829998011
19,0.2158048181915829,0.9263233190271817,0.864706955324486,0.852506217802976,0.5468760821147659,0.845460614152203,0.7180814735161943,0.702454317533264,0.0001,45.14280069997767
20,0.1969523697494608,0.9343347639484979,0.8796491185069595,0.8643028387504881,0.5342978667990069,0.8521361815754339,0.7348566682690215,0.7233082884979275,0.0001,45.243809500010684
21,0.1997456891214387,0.9319027181688125,0.8758660626040918,0.8654644207150568,0.5476783428077545,0.8511348464619493,0.7274240458292275,0.711556829165043,0.0001,45.463746800029185
22,0.16865064893157697,0.9412732474964235,0.8931319445123395,0.8825853809716103,0.5729173480748175,0.8451268357810414,0.722824208683673,0.7128658757730869,0.0001,46.80132579995552
23,0.1601536986867075,0.944206008583691,0.9016011370883789,0.8920084062313358,0.5634133133773651,0.8524699599465955,0.7375817643089843,0.7182757508941996,0.0001,45.64563320000889
24,0.1556150391164938,0.946137339055794,0.9039429682884528,0.8933021829295558,0.5957773609536989,0.8467957276368492,0.716746604242768,0.7042472573719701,0.0001,45.157444300013594
25,0.13947511049086103,0.9566523605150214,0.9212685573688764,0.9122692542331889,0.62000919749167,0.8451268357810414,0.7269554480864217,0.7160053590349285,0.0001,45.474748599983286
26,0.13525886179423638,0.953719599427754,0.9184662615757789,0.911042165644023,0.5954823002159516,0.8508010680907877,0.7322108949625562,0.712771456124027,0.0001,45.46341129997745
27,0.13304094761098403,0.9563662374821174,0.929062820722265,0.9218633690940888,0.5748415275791459,0.8551401869158879,0.7348942789128988,0.7215064075088801,0.0001,45.405492199992295
28,0.11590928292069824,0.9617310443490701,0.9352431708314369,0.9325073200750045,0.6297184771227741,0.8404539385847797,0.7118527687816839,0.7113900575287123,0.0001,45.99560190003831
29,0.11567823474051615,0.9612303290414879,0.9349072864684985,0.9276601407013617,0.6200856570408086,0.8501335113484646,0.7299922308155602,0.7242897851585993,0.0001,47.89530159998685
30,0.10504270881222554,0.9657367668097282,0.9423244745162718,0.9352558565261222,0.6481438647602524,0.8457943925233645,0.7235457445986825,0.7173957722170526,0.0001,46.42626959999325
31,0.09743622915768657,0.967310443490701,0.9437783490974115,0.9386130534311424,0.639928705065209,0.8474632843791722,0.7222389647429382,0.7077457753784607,0.0001,46.24541790003423
